team1_form,team2_form,head_to_head,venue_win_rate_t1,venue_win_rate_t2,venue_avg_score,toss_advantage,season,target
0.0,0.2,0.6190476190476191,0.4647887323943662,0.3333333333333333,319.0,0,2019,0
0.2,0.6,0.3888888888888889,0.7142857142857143,0.4,301.2142857142857,0,2019,0
0.6,0.6,0.5454545454545454,0.5714285714285714,0.5294117647058824,319.54901960784315,0,2019,0
0.8,0.8,0.3888888888888889,0.25,0.7254901960784313,316.63461538461536,0,2019,0
0.6,0.6,0.4782608695652174,0.5,0.6129032258064516,318.9117647058824,0,2019,0
0.2,0.8,0.35,0.6976744186046512,0.4,300.69767441860466,0,2019,0
0.6,0.2,0.5909090909090909,0.6376811594202898,0.125,302.4861111111111,0,2019,0
0.8,0.2,0.5555555555555556,0.6190476190476191,0.42857142857142855,320.0144927536232,0,2019,0
0.6,0.0,0.5454545454545454,0.5384615384615384,0.5,319.1923076923077,0,2019,0
0.4,0.6,0.4583333333333333,0.5714285714285714,0.5,304.79661016949154,0,2019,1
0.4,0.8,0.3684210526315789,0.6285714285714286,0.4,303.24657534246575,0,2019,0
0.2,0.6,0.375,0.3333333333333333,0.609375,320.8,0,2019,0
0.4,0.4,0.3888888888888889,0.5283018867924528,0.5,319.7169811320755,0,2019,1
0.8,0.4,0.7,0.75,0.4915254237288136,304.23333333333335,1,2019,0
0.8,0.6,0.4782608695652174,0.3,0.4090909090909091,310.64285714285717,1,2019,1
0.2,0.4,0.391304347826087,0.3333333333333333,0.6197183098591549,303.5135135135135,0,2019,1
0.8,0.4,0.5263157894736842,0.3333333333333333,0.6818181818181818,300.8181818181818,0,2019,0
0.4,0.6,0.6086956521739131,0.5,0.40298507462686567,310.4366197183099,0,2019,0
0.4,0.8,0.3181818181818182,0.4583333333333333,0.625,318.7631578947368,0,2019,1
0.2,0.4,0.68,0.7142857142857143,0.5,303.655737704918,0,2019,0
0.4,0.8,0.6111111111111112,0.6888888888888889,0.2,301.31111111111113,0,2019,0
0.4,0.6,0.3333333333333333,0.3333333333333333,0.7307692307692307,314.79245283018867,0,2019,0
0.6,0.4,0.4782608695652174,0.4657534246575342,0.45454545454545453,318.7922077922078,0,2019,1
0.0,0.4,0.5263157894736842,0.6111111111111112,0.125,305.0133333333333,0,2019,0
0.6,0.6,0.56,0.5,0.7358490566037735,315.462962962963,0,2019,1
0.4,0.6,0.42105263157894735,0.25,0.6739130434782609,303.10869565217394,0,2019,0
0.0,0.6,0.21739130434782608,0.6027397260273972,0.8333333333333334,305.63157894736844,0,2019,1
0.8,0.8,0.3181818181818182,0.4117647058823529,0.75,310.69444444444446,1,2019,1
0.4,0.2,0.5217391304347826,0.5081967213114754,0.4444444444444444,303.9193548387097,0,2019,1
0.4,0.8,0.6842105263157895,0.7222222222222222,0.2857142857142857,314.5272727272727,0,2019,1
0.2,0.2,0.3333333333333333,0.5370370370370371,0.5,320.31481481481484,0,2019,0
0.6,0.6,0.5789473684210527,0.5,0.42028985507246375,311.3424657534247,1,2019,0
0.4,0.6,0.5416666666666666,0.3,0.4666666666666667,316.9240506329114,0,2019,0
0.4,0.4,0.25,0.125,0.6060606060606061,321.3888888888889,0,2019,0
0.4,0.2,0.6,0.6,0.5272727272727272,321.1818181818182,0,2019,0
0.4,0.4,0.4230769230769231,0.7272727272727273,0.5714285714285714,313.875,1,2019,0
0.2,0.8,0.52,0.42857142857142855,0.3333333333333333,283.72727272727275,0,2019,0
0.8,0.4,0.3,0.5,1.0,287.3333333333333,0,2019,0
0.6,0.4,0.5925925925925926,0.6,0.6,305.1111111111111,1,2019,1
0.6,0.4,0.6071428571428571,0.0,0.5,276.14285714285717,0,2020,0
0.6,0.2,0.44,0.5,1.0,297.875,0,2020,1
0.4,0.4,0.3333333333333333,0.0,1.0,304.8333333333333,0,2020,1
0.6,0.4,0.76,0.0,0.3333333333333333,282.625,0,2020,1
0.2,0.6,0.5,0.5,0.6666666666666666,299.8888888888889,0,2020,1
0.4,0.4,0.2857142857142857,0.3333333333333333,1.0,301.4,0,2020,1
0.2,0.4,0.34615384615384615,0.0,0.25,289.1111111111111,1,2020,0
0.4,0.6,0.42105263157894735,1.0,0.5,320.7142857142857,0,2020,0
0.0,0.6,0.5,0.0,0.0,288.9,0,2020,1
0.6,0.6,0.5,0.0,0.0,311.6666666666667,0,2020,1
0.6,0.4,0.5416666666666666,0.3333333333333333,1.0,290.72727272727275,0,2020,1
0.2,0.4,0.3181818181818182,0.6666666666666666,0.6666666666666666,311.61538461538464,1,2020,1
0.4,0.4,0.5,0.6666666666666666,0.0,294.3333333333333,1,2020,0
0.4,0.6,0.391304347826087,0.5,1.0,336.75,0,2020,1
0.4,0.2,0.38095238095238093,0.6666666666666666,0.5,312.2857142857143,1,2020,0
0.6,0.4,0.5,0.0,0.0,348.0,1,2020,1
0.4,0.6,0.34782608695652173,0.5,0.4,315.4,0,2020,1
0.6,0.4,0.5,0.5,0.5,295.6923076923077,1,2020,1
0.4,0.4,0.35,0.4,0.6666666666666666,298.07142857142856,1,2020,1
0.4,0.2,0.5416666666666666,0.75,0.5,316.5,1,2020,1
0.6,0.4,0.45,0.6666666666666666,0.6666666666666666,351.4,0,2020,1
0.4,0.2,0.34782608695652173,0.3333333333333333,0.6,317.47058823529414,1,2020,1
0.6,0.2,0.68,0.5,0.6666666666666666,299.8,1,2020,1
0.6,0.2,0.4,0.8,0.0,316.55555555555554,1,2020,0
0.8,0.8,0.5,0.0,0.6,301.4375,1,2020,0
0.4,0.8,0.4166666666666667,0.5,0.5,348.72727272727275,1,2020,1
0.2,0.6,0.6521739130434783,0.5,0.6666666666666666,316.7894736842105,1,2020,1
0.6,0.2,0.47619047619047616,0.6,0.3333333333333333,316.65,1,2020,1
0.6,0.0,0.48,0.6666666666666666,0.6666666666666666,345.1666666666667,1,2020,0
0.6,0.8,0.23076923076923078,0.5714285714285714,0.6666666666666666,303.0,1,2020,0
0.2,0.6,0.47619047619047616,0.25,0.42857142857142855,316.2857142857143,1,2020,0
0.4,0.8,0.6818181818181818,0.5,0.75,345.38461538461536,1,2020,0
0.4,0.2,0.6363636363636364,0.5,0.4,304.1578947368421,1,2020,0
0.8,0.2,0.4,0.6666666666666666,0.3333333333333333,321.1304347826087,1,2020,0
0.4,0.6,0.56,0.4444444444444444,0.5,301.5,1,2020,0
0.4,0.2,0.6190476190476191,0.2,0.5714285714285714,321.5416666666667,0,2020,0
0.2,0.8,0.41379310344827586,0.3333333333333333,0.5,346.7142857142857,0,2020,0
0.4,0.4,0.44,0.42857142857142855,0.625,321.08,0,2020,1
0.2,0.6,0.5416666666666666,0.4,0.0,295.1904761904762,0,2020,1
0.8,0.2,0.375,0.5,0.5714285714285714,317.96153846153845,1,2020,0
0.8,0.4,0.5238095238095238,0.7142857142857143,0.5,296.72727272727275,1,2020,0
0.2,0.6,0.6923076923076923,0.3333333333333333,0.75,338.93333333333334,0,2020,0
0.2,0.4,0.5185185185185185,0.5555555555555556,0.5714285714285714,317.1111111111111,0,2020,1
0.6,0.6,0.34615384615384615,0.6666666666666666,0.625,300.82608695652175,0,2020,0
0.2,0.4,0.38095238095238093,0.5,0.625,318.2857142857143,0,2020,0
0.8,0.4,0.4,0.5,0.5714285714285714,302.0416666666667,0,2020,0
0.4,0.6,0.48,0.5,0.0,319.37931034482756,0,2020,0
0.4,0.4,0.46153846153846156,0.5,0.0,336.4375,0,2020,0
0.2,0.6,0.5238095238095238,0.3333333333333333,0.16666666666666666,316.1,0,2020,1
0.6,0.4,0.36363636363636365,0.4,0.4,304.8,0,2020,0
0.4,0.2,0.5416666666666666,0.5,0.0,304.88461538461536,0,2020,0
0.6,0.6,0.52,0.6666666666666666,0.25,330.8235294117647,0,2020,0
0.6,0.2,0.5384615384615384,0.16666666666666666,0.4444444444444444,316.2903225806452,0,2020,1
0.2,0.8,0.4444444444444444,0.4,0.25,304.9259259259259,0,2020,0
0.2,0.8,0.4642857142857143,0.2,0.4,303.42857142857144,1,2020,1
0.4,0.6,0.4444444444444444,0.4,0.2857142857142857,317.125,1,2020,0
0.8,0.0,0.6296296296296297,0.625,0.2222222222222222,312.9824561403509,0,2021,0
0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,320.64383561643837,0,2021,0
0.4,0.8,0.6428571428571429,0.2222222222222222,0.2857142857142857,313.08620689655174,0,2021,1
0.6,0.6,0.38095238095238093,0.45454545454545453,0.5,321.4189189189189,0,2021,1
0.6,0.6,0.7777777777777778,0.5555555555555556,0.3,313.9491525423729,0,2021,1
0.2,0.6,0.42857142857142855,0.3,0.25,313.6166666666667,0,2021,1
0.6,0.4,0.5,0.4,0.4444444444444444,322.97333333333336,0,2021,0
0.6,0.6,0.34782608695652173,0.5,0.4666666666666667,322.63157894736844,0,2021,0
0.6,0.4,0.5,0.6,0.2222222222222222,313.26229508196724,1,2021,1
0.4,0.4,0.46153846153846156,0.36363636363636365,0.2727272727272727,312.83870967741933,1,2021,1
0.4,0.4,0.5769230769230769,0.46153846153846156,0.36363636363636365,321.2077922077922,0,2021,0
0.8,0.6,0.6086956521739131,0.5,0.5,322.12820512820514,0,2021,1
0.8,0.6,0.5714285714285714,0.6363636363636364,0.25,313.74603174603175,1,2021,0
0.2,0.2,0.46153846153846156,0.16666666666666666,0.2,313.140625,1,2021,0
0.8,0.4,0.6363636363636364,0.5294117647058824,0.1111111111111111,322.24050632911394,0,2021,1
0.4,0.6,0.45454545454545453,0.45454545454545453,0.3,323.4875,0,2021,0
0.6,0.2,0.5384615384615384,0.5833333333333334,0.14285714285714285,312.03076923076924,0,2021,0
0.4,0.2,0.5454545454545454,0.1,0.4166666666666667,323.91358024691357,0,2021,0
0.8,0.8,0.64,0.5555555555555556,0.36363636363636365,323.219512195122,1,2021,1
0.4,0.2,0.3333333333333333,0.0,0.0,313.9166666666667,0,2021,0
0.8,0.6,0.52,1.0,0.5,308.9230769230769,0,2021,1
0.2,0.8,0.3333333333333333,0.6666666666666666,0.75,310.3243243243243,1,2021,0
0.4,0.4,0.5,0.4444444444444444,0.36363636363636365,310.7733333333333,0,2021,0
0.2,0.4,0.56,0.3333333333333333,0.3333333333333333,311.2142857142857,0,2021,0
0.2,0.8,0.5384615384615384,0.0,1.0,311.1333333333333,0,2021,1
1.0,0.6,0.4,0.7777777777777778,0.4166666666666667,311.19736842105266,0,2021,0
0.4,0.2,0.5909090909090909,0.4,0.6153846153846154,312.83116883116884,0,2021,1
0.4,0.6,0.5555555555555556,0.3333333333333333,0.5,311.9375,0,2021,0
0.8,0.6,0.3870967741935484,0.6666666666666666,0.375,317.0,1,2021,1
0.6,0.2,0.48148148148148145,0.3333333333333333,0.45454545454545453,305.41379310344826,1,2021,0
0.4,0.4,0.5454545454545454,0.14285714285714285,0.5,316.2647058823529,0,2021,1
0.2,0.6,0.5,0.6,0.36363636363636365,317.74285714285713,1,2021,0
0.4,0.4,0.7857142857142857,0.6666666666666666,0.5,301.43333333333334,0,2021,0
0.4,0.8,0.34615384615384615,0.4,0.25,329.1111111111111,0,2021,0
0.6,0.6,0.4782608695652174,0.3333333333333333,0.625,301.83870967741933,0,2021,1
0.4,0.2,0.4444444444444444,0.8,0.4,328.2631578947368,0,2021,1
0.2,0.4,0.35714285714285715,0.4444444444444444,0.3333333333333333,316.5,0,2021,1
0.6,0.8,0.34782608695652173,0.5384615384615384,0.5,301.0,1,2021,0
0.6,0.0,0.6086956521739131,0.25,0.5454545454545454,315.4054054054054,1,2021,0
0.4,0.4,0.4444444444444444,0.3333333333333333,0.6,302.27272727272725,0,2021,0
0.8,0.6,0.4230769230769231,0.8,0.25,324.1,0,2021,0
0.4,0.4,0.43478260869565216,0.2222222222222222,0.5,315.8157894736842,0,2021,0
0.2,0.8,0.32,0.3333333333333333,0.4,320.9047619047619,0,2021,0
0.6,0.4,0.6785714285714286,0.5,0.4444444444444444,315.46153846153845,0,2021,0
0.8,0.4,0.625,0.5714285714285714,0.5555555555555556,301.38235294117646,0,2021,0
0.4,0.8,0.5517241379310345,0.5,0.6666666666666666,318.72727272727275,0,2021,0
0.4,0.4,0.4444444444444444,0.3333333333333333,0.8333333333333334,316.2173913043478,1,2021,1
0.2,0.6,0.3103448275862069,0.5833333333333334,0.4,315.9,1,2021,0
0.8,0.8,0.625,0.7,0.4166666666666667,313.9024390243902,0,2021,0
0.4,0.2,0.4782608695652174,0.5,0.4,316.4583333333333,0,2021,0
0.2,0.6,0.5172413793103449,0.3333333333333333,0.2857142857142857,303.6,0,2021,1
0.6,0.2,0.5217391304347826,0.4,0.4,311.16,0,2021,1
0.6,0.4,0.625,0.6363636363636364,0.5,312.9761904761905,0,2021,0
0.8,0.6,0.38461538461538464,0.46153846153846156,0.5454545454545454,312.04651162790697,0,2021,0
0.4,0.4,0.5185185185185185,0.6363636363636364,0.42857142857142855,302.8888888888889,1,2021,1
0.6,0.4,0.4,0.42857142857142855,0.5833333333333334,312.45454545454544,0,2021,0
0.8,0.6,0.4642857142857143,0.42857142857142855,0.5,309.03846153846155,1,2021,0
0.4,0.8,0.4074074074074074,0.7142857142857143,0.5714285714285714,307.85185185185185,0,2021,0
0.4,0.8,0.6666666666666666,0.6153846153846154,0.5,313.1777777777778,0,2021,1
0.4,0.8,0.68,0.5789473684210527,0.09090909090909091,323.09638554216866,0,2022,0
0.6,0.6,0.4642857142857143,0.5,0.0,282.94117647058823,0,2022,0
0.6,0.4,0.5333333333333333,0.75,0.0,349.27272727272725,0,2022,0
0.5,0.5,0.5,0.5,0.5,322.39285714285717,0,2022,0
0.2,0.4,0.5833333333333334,0.3333333333333333,0.3333333333333333,318.5,0,2022,1
0.8,0.4,0.5517241379310345,1.0,0.3333333333333333,290.1666666666667,0,2022,0
0.4,0.0,0.5,0.5,0.5,349.8333333333333,0,2022,0
0.6,0.6,0.3448275862068966,0.42857142857142855,0.16666666666666666,322.3529411764706,0,2022,0
0.4,0.6,0.4583333333333333,0.5,0.7142857142857143,288.57894736842104,0,2022,1
1.0,0.4,0.5,0.5,0.6666666666666666,320.2608695652174,0,2022,1
0.6,0.4,0.36,0.0,0.3333333333333333,355.3076923076923,0,2022,1
0.5,0.2,0.5,0.5,0.3333333333333333,292.3,0,2022,1
0.6,0.4,0.4166666666666667,0.46153846153846156,0.3333333333333333,321.83720930232556,0,2022,0
0.4,0.6,0.7586206896551724,0.6666666666666666,1.0,320.5833333333333,0,2022,0
0.2,0.6666666666666666,0.5,0.5,1.0,293.9047619047619,0,2022,0
0.6,1.0,0.5,0.5,0.5,351.7857142857143,0,2022,0
0.4,0.2,0.6923076923076923,0.75,0.2857142857142857,294.3636363636364,0,2022,0
0.4,0.6,0.5862068965517241,0.5,0.5,320.68,0,2022,0
0.2,0.6,0.39285714285714285,0.3333333333333333,0.0,353.6,0,2022,1
0.4,0.75,0.5,0.42857142857142855,0.0,322.0689655172414,0,2022,1
1.0,0.4,0.5,0.5,0.375,295.0,0,2022,0
0.2,0.6,0.6666666666666666,0.6,0.5,296.4583333333333,0,2022,1
0.6,0.2,0.42857142857142855,0.0,0.4,320.0,0,2022,1
0.75,0.6,0.5,0.0,0.6666666666666666,300.96,0,2022,1
0.6,0.4,0.6666666666666666,0.0,0.5,355.625,0,2022,0
0.6,0.4,0.5555555555555556,0.38461538461538464,0.4166666666666667,322.125,0,2022,1
0.6,0.0,0.5,1.0,0.6666666666666666,355.3529411764706,0,2022,1
0.6,0.6,0.4642857142857143,0.5,0.4444444444444444,302.7307692307692,0,2022,0
0.2,0.8,0.5,0.8333333333333334,1.0,322.3703703703704,0,2022,0
0.6,0.4,0.375,0.5,0.0,356.72222222222223,0,2022,1
0.8,0.8,0.5,0.4,1.0,302.74074074074076,0,2022,1
0.4,0.4,0.5357142857142857,0.3333333333333333,0.5,360.42105263157896,0,2022,0
0.0,0.2,0.59375,0.625,0.6666666666666666,304.2142857142857,0,2022,0
0.6,0.4,0.5,0.4666666666666667,0.38461538461538464,322.5730337078652,0,2022,1
0.8,0.4,0.5,0.5,0.6666666666666666,304.44827586206895,1,2022,1
0.8,0.8,0.43333333333333335,1.0,0.6666666666666666,354.1,0,2022,0
0.6,0.0,1.0,0.0,0.6119402985074627,323.75555555555553,0,2022,1
0.4,0.4,0.38461538461538464,0.4,0.55,323.4945054945055,0,2022,1
0.6,0.6,0.4,0.5,0.6,322.9642857142857,0,2022,1
1.0,0.8,1.0,0.2222222222222222,1.0,323.92391304347825,0,2022,0
0.2,0.4,0.5517241379310345,0.23076923076923078,0.35714285714285715,324.6774193548387,0,2022,0
0.6,0.4,0.5,0.5,0.16666666666666666,320.7586206896552,0,2022,1
0.4,0.8,0.5,0.5,1.0,343.9047619047619,1,2022,0
0.8,0.0,0.48,0.5,0.5555555555555556,304.43333333333334,0,2022,0
0.6,0.6,1.0,0.3333333333333333,0.4,324.3723404255319,1,2022,1
0.4,0.8,0.6666666666666666,0.7142857142857143,0.25,319.6,0,2022,1
0.6,0.0,0.4,0.5,0.21428571428571427,325.0,0,2022,0
1.0,0.4,1.0,0.6666666666666666,0.3333333333333333,304.9032258064516,1,2022,0
0.4,0.6,0.32142857142857145,0.5,0.75,321.9032258064516,0,2022,1
0.4,0.6,0.4838709677419355,0.6,0.75,343.90909090909093,0,2022,1
0.2,0.8,0.5,0.6,1.0,346.04347826086956,0,2022,1
0.4,0.6,0.391304347826087,0.4375,0.47058823529411764,324.84375,1,2022,0
0.8,0.2,0.5,1.0,1.0,322.25,0,2022,1
0.4,0.4,0.41935483870967744,0.42857142857142855,0.2,325.4020618556701,1,2022,1
0.4,0.6,0.6153846153846154,0.7142857142857143,0.3333333333333333,304.375,0,2022,1
0.2,0.4,0.26666666666666666,0.5,0.6,305.0,0,2022,1
0.6,0.8,1.0,1.0,1.0,320.8787878787879,1,2022,1
0.6,0.4,0.52,0.4,0.25,304.20588235294116,0,2022,0
0.6,0.4,0.42424242424242425,0.5238095238095238,0.6029411764705882,325.31632653061223,0,2022,0
0.4,0.4,0.5517241379310345,0.25,0.3333333333333333,346.1666666666667,0,2022,1
0.4,0.2,0.6451612903225806,0.8,0.2,318.0882352941176,1,2022,1
0.4,0.6,0.0,0.5,1.0,324.050505050505,1,2022,0
0.4,0.8,1.0,0.6,1.0,346.88,1,2022,1
0.6,0.6,0.4482758620689655,0.4,0.5,304.6857142857143,0,2022,1
0.0,0.6,0.42857142857142855,0.18181818181818182,0.6086956521739131,323.51,0,2022,1
0.6,0.6,1.0,0.6666666666666666,0.6,304.5833333333333,1,2022,1
0.6,0.4,1.0,1.0,0.4666666666666667,324.0990099009901,1,2022,0
0.4,0.4,0.6,0.25,0.6666666666666666,346.3076923076923,1,2022,0
0.6,0.6,0.4838709677419355,0.375,0.6,324.2352941176471,0,2022,0
0.2,0.4,0.5517241379310345,0.25,0.4117647058823529,324.18446601941747,1,2022,0
0.6,0.4,0.0,0.2222222222222222,0.5,307.24675324675326,0,2022,0
0.6,0.6,1.0,0.4,0.5,308.1666666666667,0,2022,1
0.8,0.6,0.5,0.6666666666666666,0.5833333333333334,313.1764705882353,0,2022,0
0.6,0.6,0.0,0.6153846153846154,0.5,313.44444444444446,1,2022,0
0.2,0.8,0.0,0.0,1.0,310.7894736842105,0,2023,0
0.4,0.6,1.0,0.5,0.5,322.702024291498,0,2023,1
0.6,0.6,0.3333333333333333,0.5357142857142857,0.5714285714285714,321.57142857142856,0,2023,1
0.6,0.6,0.5666666666666667,0.75,0.47368421052631576,317.375,0,2023,0
0.6,0.2,0.6,0.3333333333333333,0.5161290322580645,304.984375,0,2023,1
0.2,0.4,0.0,0.7142857142857143,0.5,311.6119402985075,0,2023,1
0.4,0.8,0.0,0.42857142857142855,0.5,313.7564102564103,0,2023,0
0.6,0.6,0.375,0.5,0.5,322.702024291498,0,2023,1
0.4,0.6,0.5333333333333333,0.6081081081081081,0.45454545454545453,309.32911392405066,0,2023,1
0.2,0.4,0.0,0.5,1.0,336.0,1,2023,0
0.4,0.2,0.5882352941176471,0.6056338028169014,0.4782608695652174,324.11538461538464,0,2023,0
0.4,0.4,0.5,0.0,0.5,389.0,0,2023,1
0.8,0.6,1.0,1.0,0.25,313.25,1,2023,0
0.8,0.2,0.4666666666666667,0.4,0.5079365079365079,305.4307692307692,0,2023,0
0.6,0.6,1.0,0.4805194805194805,0.5,317.69135802469134,0,2023,0
0.2,0.4,0.46875,0.4225352112676056,0.46153846153846156,313.8987341772152,0,2023,0
0.6,0.4,0.4230769230769231,0.14285714285714285,0.7192982456140351,313.2352941176471,0,2023,1
0.6,0.8,0.5,0.543859649122807,0.5,321.8421052631579,0,2023,0
0.4,0.6,0.3125,0.18181818181818182,0.6133333333333333,309.55,0,2023,1
0.6,0.6,1.0,1.0,0.5,292.0,0,2023,0
0.4,0.0,0.5714285714285714,0.47435897435897434,0.4,319.0,0,2023,1
0.8,0.6,1.0,0.6666666666666666,0.5714285714285714,317.9047619047619,0,2023,0
0.4,0.4,0.2903225806451613,0.26666666666666666,0.5972222222222222,324.03809523809525,0,2023,0
0.4,0.4,0.6551724137931034,0.5555555555555556,0.4810126582278481,319.0722891566265,0,2023,1
0.6,0.4,0.5172413793103449,0.6363636363636364,0.515625,305.1666666666667,0,2023,1
0.6,0.8,0.0,0.5,0.6808510638297872,303.48936170212767,0,2023,1
0.4,0.6,0.43333333333333335,0.5714285714285714,0.5344827586206896,321.58620689655174,0,2023,1
0.4,0.0,0.5333333333333333,0.5,0.4166666666666667,314.2875,0,2023,0
0.4,0.6,0.32142857142857145,0.25,0.7068965517241379,313.72463768115944,0,2023,0
0.4,0.6,0.4482758620689655,0.4444444444444444,0.6027397260273972,324.4811320754717,0,2023,1
0.6,0.6,1.0,0.5,0.6666666666666666,301.3333333333333,1,2023,1
0.4,0.6,0.48148148148148145,0.475,0.5,320.5595238095238,0,2023,1
0.8,0.4,0.6538461538461539,0.45454545454545453,0.6052631578947368,311.0740740740741,0,2023,1
0.2,0.4,0.5,0.625,0.5076923076923077,306.13432835820896,1,2023,1
0.6,0.6,0.0,0.5,0.5,319.6363636363636,0,2023,1
0.2,0.6,0.5483870967741935,0.6153846153846154,0.48148148148148145,321.15294117647056,0,2023,1
0.6,0.8,0.4444444444444444,0.6666666666666666,0.5,303.375,1,2023,1
0.6,0.4,0.5,0.5,0.5254237288135594,321.6271186440678,0,2023,1
0.4,0.4,0.45454545454545453,0.5714285714285714,0.4246575342465753,313.55555555555554,1,2023,1
0.2,0.6,0.5,0.5974025974025974,1.0,312.4146341463415,0,2023,0
0.6,0.4,0.5555555555555556,0.711864406779661,0.25,313.12857142857143,1,2023,0
0.6,0.6,0.46153846153846156,0.5,0.5945945945945946,325.32710280373834,1,2023,0
0.6,0.6,0.6666666666666666,0.5,0.5,291.75,1,2023,1
0.4,0.8,0.0,0.6,0.6,321.3478260869565,1,2023,1
0.6,0.6,0.4666666666666667,0.5166666666666667,0.5,323.9,0,2023,0
0.2,0.4,0.6363636363636364,0.625,0.5,305.7647058823529,1,2023,1
0.4,0.6,0.25,0.673469387755102,0.5,304.7755102040816,1,2023,0
0.6,0.4,0.5714285714285714,0.5384615384615384,0.7,314.36619718309856,0,2023,0
0.6,0.6,0.5862068965517241,0.6666666666666666,0.4189189189189189,314.4268292682927,1,2023,0
0.2,0.2,0.6153846153846154,0.66,0.2,303.42,1,2023,0
0.8,0.4,1.0,0.5,0.5,318.5833333333333,0,2023,1
0.4,0.4,0.3548387096774194,0.2727272727272727,0.5897435897435898,312.9759036144578,1,2023,0
0.6,0.4,0.41935483870967744,0.5,0.6,326.25925925925924,0,2023,0
0.4,0.8,0.6296296296296297,0.7049180327868853,0.3,313.875,1,2023,1
0.6,0.2,0.5384615384615384,0.5949367088607594,0.2,313.54761904761904,0,2023,0
0.6,0.8,0.5,0.6052631578947368,0.75,326.92660550458714,0,2023,1
0.4,0.6,0.5,0.45454545454545453,0.4266666666666667,315.0722891566265,0,2023,1
0.4,0.2,0.0,0.4925373134328358,0.5,306.2173913043478,1,2023,0
0.4,0.6,0.6666666666666666,0.7096774193548387,0.25,313.7808219178082,1,2023,0
0.4,0.4,0.5,0.42857142857142855,0.6470588235294118,305.921568627451,1,2023,1
0.6,0.4,0.5,0.5714285714285714,0.5,321.76,0,2023,1
0.4,0.8,1.0,0.3333333333333333,0.5,254.33333333333334,0,2023,1
0.4,0.4,0.45161290322580644,0.5,0.5,322.702024291498,0,2023,1
0.4,0.4,0.53125,0.4852941176470588,0.2,307.0857142857143,0,2023,0
0.4,0.2,0.4,0.0,0.5,411.0,0,2023,0
0.4,0.6,0.6428571428571429,0.7,0.42105263157894735,314.92857142857144,1,2023,1
0.4,0.6,1.0,0.0,0.5875,313.38823529411764,0,2023,1
0.2,0.6,0.43333333333333335,0.23076923076923078,0.6103896103896104,327.6727272727273,0,2023,0
0.6,0.6,0.5,0.47560975609756095,0.5,321.8255813953488,0,2023,0
0.6,0.8,0.0,0.6984126984126984,0.5,313.47297297297297,0,2023,1
0.6,0.6,0.0,0.5,0.0,313.68,1,2023,1
0.6,0.8,0.3333333333333333,0.625,0.3333333333333333,322.53846153846155,0,2023,1
0.6,0.8,0.75,0.6666666666666666,0.0,325.55555555555554,0,2023,0
0.4,0.8,0.3333333333333333,0.4166666666666667,0.703125,313.2763157894737,1,2024,0
0.4,0.2,0.46875,0.5,0.5,322.702024291498,0,2024,0
0.6,0.2,0.6470588235294118,0.5802469135802469,0.25,313.8255813953488,0,2024,1
0.4,0.6,0.6666666666666666,0.6346153846153846,1.0,304.46153846153845,1,2024,1
0.6,0.6,0.5,0.6,0.25,327.67857142857144,0,2024,1
0.4,0.4,0.5483870967741935,0.4166666666666667,0.46987951807228917,322.6666666666667,0,2024,0
0.8,0.6,0.4,0.7076923076923077,0.0,313.7402597402597,0,2024,1
0.0,0.4,0.41935483870967744,0.4782608695652174,0.6666666666666666,308.01408450704224,0,2024,1
0.6,0.2,0.5185185185185185,0.6415094339622641,0.3333333333333333,305.62264150943395,0,2024,1
0.6,0.6,0.4375,0.47619047619047616,0.6428571428571429,323.02272727272725,0,2024,0
0.6,0.4,0.6666666666666666,0.42857142857142855,1.0,267.85714285714283,1,2024,1
0.2,0.4,0.3333333333333333,0.3333333333333333,0.6363636363636364,327.7586206896552,1,2024,0
0.2,1.0,0.3448275862068966,0.5,0.5,322.702024291498,1,2024,1
0.4,0.8,0.5555555555555556,0.6153846153846154,0.47368421052631576,328.3333333333333,0,2024,0
0.6,0.4,0.25,1.0,0.47058823529411764,323.5280898876405,0,2024,1
0.6,0.4,0.5161290322580645,0.5,1.0,362.0,1,2024,1
0.6,0.2,0.6666666666666666,0.6666666666666666,0.25,327.8333333333333,0,2024,0
0.8,0.2,0.6896551724137931,0.5,0.4857142857142857,311.0,0,2024,0
0.2,0.8,0.5172413793103449,0.5,0.6481481481481481,306.5925925925926,0,2024,0
0.2,0.2,0.5454545454545454,0.6075949367088608,0.35294117647058826,327.6517857142857,0,2024,1
0.6,0.4,0.0,0.5,1.0,281.5,1,2024,1
0.8,0.6,0.35714285714285715,0.3076923076923077,0.7121212121212122,314.1923076923077,0,2024,0
0.4,0.4,0.5483870967741935,0.5,1.0,351.0,0,2024,1
1.0,0.4,0.2,0.6545454545454545,1.0,307.7818181818182,0,2024,0
0.2,0.2,0.40625,0.47058823529411764,0.6125,328.6371681415929,0,2024,0
0.6,0.2,1.0,0.5555555555555556,0.0,282.77777777777777,1,2024,0
0.4,0.8,0.38461538461538464,0.5,0.5,356.5,0,2024,0
0.6,0.4,0.4444444444444444,0.5,0.6172839506172839,329.219298245614,0,2024,1
0.6,0.6,1.0,0.5,0.5853658536585366,314.95402298850576,0,2024,0
0.6,0.2,0.5151515151515151,0.2727272727272727,0.46511627906976744,323.64444444444445,0,2024,1
